subject_id,class_id,class_name,dice_before,dice_after,dice_delta,hd95_before_mm,hd95_after_mm,hd95_delta_mm,assd_before_mm,assd_after_mm,assd_delta_mm
sub-079,1,eCSF,0.8887579948976596,0.8893931895424176,0.0006351946447580303,1.118033988749895,1.118033988749895,0.0,0.49414438595219634,0.49358417219045164,-0.000560213761744699
sub-079,2,GM,0.7882621121093939,0.7897013080148356,0.0014391959054417258,1.118033988749895,1.118033988749895,0.0,0.45489840530956305,0.45306933113026676,-0.0018290741792962861
sub-079,6,dGM,0.8493791413775823,0.8489028387698432,-0.0004763026077391208,2.5,2.5,0.0,0.8519994138190845,0.8577411046593547,0.005741690840270208
